# If you analyze and sort this data correctly, the fourth line of the
# fourth group should show these machines and total:
#
#      maryann.girl.hut => thurston.howell.hut: 123456 bytes
#
skipper.crew.hut lovey.howell.hut 4296
skipper.crew.hut ginger.girl.hut 1048
maryann.girl.hut skipper.crew.hut 726
maryann.girl.hut skipper.crew.hut 1200
professor.hut laser3.copyroom.hut 2580
maryann.girl.hut thurston.howell.hut 1294
ginger.girl.hut thurston.howell.hut 5246
professor.hut thurston.howell.hut 2703
professor.hut lovey.howell.hut 803
skipper.crew.hut laser3.copyroom.hut 2570
skipper.crew.hut laser3.copyroom.hut 6419
lovey.howell.hut skipper.crew.hut 5528
maryann.girl.hut skipper.crew.hut 4505
ginger.girl.hut professor.hut 6746
lovey.howell.hut ginger.girl.hut 1376
maryann.girl.hut fileserver.copyroom.hut 1954
professor.hut thurston.howell.hut 3115
lovey.howell.hut gilligan.crew.hut 3410
maryann.girl.hut skipper.crew.hut 760
maryann.girl.hut thurston.howell.hut 4833
gilligan.crew.hut laser3.copyroom.hut 2559
ginger.girl.hut lovey.howell.hut 3024
fileserver.copyroom.hut professor.hut 1142
gilligan.crew.hut maryann.girl.hut 5157
maryann.girl.hut gilligan.crew.hut 2042
ginger.girl.hut professor.hut 7453
skipper.crew.hut lovey.howell.hut 2770
lovey.howell.hut gilligan.crew.hut 5509
professor.hut ginger.girl.hut 3525
skipper.crew.hut gilligan.crew.hut 927
thurston.howell.hut laser3.copyroom.hut 3026
thurston.howell.hut skipper.crew.hut 1293
skipper.crew.hut maryann.girl.hut 774
ginger.girl.hut maryann.girl.hut 2461
fileserver.copyroom.hut thurston.howell.hut 3422
maryann.girl.hut professor.hut 4693
lovey.howell.hut fileserver.copyroom.hut 2106
thurston.howell.hut laser3.copyroom.hut 2187
fileserver.copyroom.hut ginger.girl.hut 6275
skipper.crew.hut professor.hut 162
ginger.girl.hut professor.hut 650
gilligan.crew.hut thurston.howell.hut 1335
thurston.howell.hut gilligan.crew.hut 665
thurston.howell.hut lovey.howell.hut 1457
lovey.howell.hut gilligan.crew.hut 5503
thurston.howell.hut gilligan.crew.hut 2507
professor.hut ginger.girl.hut 3371
thurston.howell.hut laser3.copyroom.hut 7647
thurston.howell.hut ginger.girl.hut 222
lovey.howell.hut skipper.crew.hut 3737
skipper.crew.hut lovey.howell.hut 1402
skipper.crew.hut professor.hut 2285
thurston.howell.hut fileserver.copyroom.hut 175
thurston.howell.hut skipper.crew.hut 2412
skipper.crew.hut maryann.girl.hut 1568
ginger.girl.hut maryann.girl.hut 7272
skipper.crew.hut gilligan.crew.hut 47
professor.hut fileserver.copyroom.hut 398
skipper.crew.hut professor.hut 1273
maryann.girl.hut professor.hut 6715
skipper.crew.hut ginger.girl.hut 1205
skipper.crew.hut ginger.girl.hut 3744
lovey.howell.hut ginger.girl.hut 6238
professor.hut thurston.howell.hut 2719
maryann.girl.hut lovey.howell.hut 5030
ginger.girl.hut fileserver.copyroom.hut 1477
thurston.howell.hut skipper.crew.hut 1526
thurston.howell.hut skipper.crew.hut 2227
skipper.crew.hut fileserver.copyroom.hut 559
maryann.girl.hut fileserver.copyroom.hut 1640
lovey.howell.hut ginger.girl.hut 404
maryann.girl.hut fileserver.copyroom.hut 1971
lovey.howell.hut maryann.girl.hut 1434
ginger.girl.hut laser3.copyroom.hut 3255
ginger.girl.hut fileserver.copyroom.hut 1468
fileserver.copyroom.hut ginger.girl.hut 952
professor.hut skipper.crew.hut 2489
ginger.girl.hut fileserver.copyroom.hut 431
maryann.girl.hut gilligan.crew.hut 326
fileserver.copyroom.hut skipper.crew.hut 2460
fileserver.copyroom.hut professor.hut 5298
professor.hut skipper.crew.hut 3316
gilligan.crew.hut maryann.girl.hut 884
skipper.crew.hut fileserver.copyroom.hut 53
thurston.howell.hut fileserver.copyroom.hut 655
lovey.howell.hut ginger.girl.hut 6438
ginger.girl.hut skipper.crew.hut 1843
maryann.girl.hut lovey.howell.hut 1997
thurston.howell.hut ginger.girl.hut 619
fileserver.copyroom.hut thurston.howell.hut 714
professor.hut gilligan.crew.hut 2159
thurston.howell.hut skipper.crew.hut 125
thurston.howell.hut ginger.girl.hut 1613
ginger.girl.hut fileserver.copyroom.hut 3619
skipper.crew.hut laser3.copyroom.hut 663
skipper.crew.hut laser3.copyroom.hut 6931
gilligan.crew.hut professor.hut 2775
skipper.crew.hut laser3.copyroom.hut 2121
ginger.girl.hut thurston.howell.hut 6078
maryann.girl.hut lovey.howell.hut 4194
maryann.girl.hut gilligan.crew.hut 2104
lovey.howell.hut gilligan.crew.hut 2120
ginger.girl.hut lovey.howell.hut 7613
fileserver.copyroom.hut skipper.crew.hut 2358
gilligan.crew.hut skipper.crew.hut 3598
skipper.crew.hut maryann.girl.hut 2836
professor.hut gilligan.crew.hut 2995
gilligan.crew.hut skipper.crew.hut 120
gilligan.crew.hut skipper.crew.hut 1751
lovey.howell.hut laser3.copyroom.hut 986
fileserver.copyroom.hut lovey.howell.hut 381
maryann.girl.hut laser3.copyroom.hut 2107
ginger.girl.hut gilligan.crew.hut 3969
lovey.howell.hut gilligan.crew.hut 835
maryann.girl.hut lovey.howell.hut 4451
skipper.crew.hut lovey.howell.hut 3622
professor.hut fileserver.copyroom.hut 1588
fileserver.copyroom.hut maryann.girl.hut 3187
professor.hut laser3.copyroom.hut 2815
gilligan.crew.hut maryann.girl.hut 797
lovey.howell.hut laser3.copyroom.hut 10274
gilligan.crew.hut fileserver.copyroom.hut 2645
skipper.crew.hut lovey.howell.hut 967
gilligan.crew.hut skipper.crew.hut 4892
thurston.howell.hut fileserver.copyroom.hut 978
professor.hut gilligan.crew.hut 1926
lovey.howell.hut laser3.copyroom.hut 9669
maryann.girl.hut skipper.crew.hut 1027
maryann.girl.hut professor.hut 2195
maryann.girl.hut professor.hut 3516
lovey.howell.hut maryann.girl.hut 5957
thurston.howell.hut skipper.crew.hut 1423
lovey.howell.hut laser3.copyroom.hut 37
fileserver.copyroom.hut professor.hut 5364
thurston.howell.hut skipper.crew.hut 266
skipper.crew.hut lovey.howell.hut 3301
maryann.girl.hut thurston.howell.hut 3434
fileserver.copyroom.hut lovey.howell.hut 1934
thurston.howell.hut laser3.copyroom.hut 4551
professor.hut thurston.howell.hut 4925
skipper.crew.hut laser3.copyroom.hut 268
gilligan.crew.hut lovey.howell.hut 4592
fileserver.copyroom.hut thurston.howell.hut 120
professor.hut gilligan.crew.hut 3050
thurston.howell.hut maryann.girl.hut 1104
thurston.howell.hut skipper.crew.hut 1522
ginger.girl.hut professor.hut 4912
lovey.howell.hut ginger.girl.hut 7335
skipper.crew.hut professor.hut 1991
professor.hut skipper.crew.hut 2058
professor.hut thurston.howell.hut 56
thurston.howell.hut professor.hut 2188
professor.hut maryann.girl.hut 2176
skipper.crew.hut fileserver.copyroom.hut 588
maryann.girl.hut laser3.copyroom.hut 446
ginger.girl.hut laser3.copyroom.hut 7833
lovey.howell.hut maryann.girl.hut 7458
thurston.howell.hut gilligan.crew.hut 1480
maryann.girl.hut laser3.copyroom.hut 5863
gilligan.crew.hut professor.hut 1270
professor.hut skipper.crew.hut 226
thurston.howell.hut lovey.howell.hut 5080
lovey.howell.hut laser3.copyroom.hut 7565
gilligan.crew.hut ginger.girl.hut 2824
fileserver.copyroom.hut skipper.crew.hut 2605
gilligan.crew.hut laser3.copyroom.hut 7709
thurston.howell.hut ginger.girl.hut 5102
fileserver.copyroom.hut gilligan.crew.hut 1413
maryann.girl.hut professor.hut 3423
fileserver.copyroom.hut skipper.crew.hut 2311
ginger.girl.hut maryann.girl.hut 1740
fileserver.copyroom.hut maryann.girl.hut 4717
ginger.girl.hut thurston.howell.hut 1645
thurston.howell.hut lovey.howell.hut 435
professor.hut ginger.girl.hut 4786
professor.hut maryann.girl.hut 5804
fileserver.copyroom.hut skipper.crew.hut 2614
professor.hut skipper.crew.hut 4264
lovey.howell.hut laser3.copyroom.hut 1236
ginger.girl.hut professor.hut 4453
thurston.howell.hut professor.hut 2926
thurston.howell.hut maryann.girl.hut 4401
fileserver.copyroom.hut professor.hut 3646
fileserver.copyroom.hut ginger.girl.hut 2909
ginger.girl.hut gilligan.crew.hut 5004
thurston.howell.hut ginger.girl.hut 2673
gilligan.crew.hut professor.hut 2687
thurston.howell.hut maryann.girl.hut 1151
lovey.howell.hut thurston.howell.hut 152
thurston.howell.hut laser3.copyroom.hut 6928
thurston.howell.hut gilligan.crew.hut 1420
ginger.girl.hut thurston.howell.hut 5719
thurston.howell.hut lovey.howell.hut 2095
maryann.girl.hut fileserver.copyroom.hut 1559
professor.hut gilligan.crew.hut 3022
lovey.howell.hut skipper.crew.hut 842
maryann.girl.hut laser3.copyroom.hut 6751
ginger.girl.hut gilligan.crew.hut 3527
gilligan.crew.hut skipper.crew.hut 5317
fileserver.copyroom.hut gilligan.crew.hut 1963
ginger.girl.hut fileserver.copyroom.hut 3430
ginger.girl.hut skipper.crew.hut 4005
skipper.crew.hut ginger.girl.hut 2465
fileserver.copyroom.hut professor.hut 3191
professor.hut skipper.crew.hut 3025
thurston.howell.hut skipper.crew.hut 2272
gilligan.crew.hut skipper.crew.hut 3204
skipper.crew.hut professor.hut 2777
thurston.howell.hut professor.hut 989
professor.hut fileserver.copyroom.hut 502
thurston.howell.hut lovey.howell.hut 443
gilligan.crew.hut ginger.girl.hut 3497
gilligan.crew.hut laser3.copyroom.hut 2073
skipper.crew.hut thurston.howell.hut 675
gilligan.crew.hut professor.hut 7475
professor.hut gilligan.crew.hut 3417
gilligan.crew.hut maryann.girl.hut 3656
maryann.girl.hut thurston.howell.hut 1669
gilligan.crew.hut ginger.girl.hut 8129
ginger.girl.hut gilligan.crew.hut 2660
thurston.howell.hut laser3.copyroom.hut 7517
thurston.howell.hut professor.hut 4781
lovey.howell.hut fileserver.copyroom.hut 2559
maryann.girl.hut skipper.crew.hut 2265
ginger.girl.hut fileserver.copyroom.hut 4857
ginger.girl.hut thurston.howell.hut 736
gilligan.crew.hut laser3.copyroom.hut 10129
gilligan.crew.hut lovey.howell.hut 3136
lovey.howell.hut thurston.howell.hut 6418
maryann.girl.hut gilligan.crew.hut 2911
gilligan.crew.hut laser3.copyroom.hut 1268
lovey.howell.hut fileserver.copyroom.hut 3804
thurston.howell.hut skipper.crew.hut 2423
lovey.howell.hut maryann.girl.hut 2538
gilligan.crew.hut professor.hut 1798
gilligan.crew.hut lovey.howell.hut 6622
fileserver.copyroom.hut ginger.girl.hut 4223
skipper.crew.hut laser3.copyroom.hut 4971
maryann.girl.hut laser3.copyroom.hut 4615
lovey.howell.hut gilligan.crew.hut 5930
lovey.howell.hut professor.hut 884
lovey.howell.hut professor.hut 4455
fileserver.copyroom.hut skipper.crew.hut 3659
thurston.howell.hut skipper.crew.hut 982
maryann.girl.hut fileserver.copyroom.hut 2642
maryann.girl.hut gilligan.crew.hut 3727
thurston.howell.hut maryann.girl.hut 2917
professor.hut thurston.howell.hut 1586
gilligan.crew.hut fileserver.copyroom.hut 145
ginger.girl.hut fileserver.copyroom.hut 482
ginger.girl.hut skipper.crew.hut 1310
ginger.girl.hut fileserver.copyroom.hut 2119
professor.hut ginger.girl.hut 4213
skipper.crew.hut lovey.howell.hut 1350
professor.hut lovey.howell.hut 217
thurston.howell.hut laser3.copyroom.hut 1536
skipper.crew.hut gilligan.crew.hut 552
fileserver.copyroom.hut professor.hut 4092
maryann.girl.hut skipper.crew.hut 1744
ginger.girl.hut gilligan.crew.hut 1398
thurston.howell.hut gilligan.crew.hut 155
skipper.crew.hut fileserver.copyroom.hut 472
maryann.girl.hut lovey.howell.hut 2143
maryann.girl.hut laser3.copyroom.hut 3628
fileserver.copyroom.hut maryann.girl.hut 838
professor.hut laser3.copyroom.hut 7556
thurston.howell.hut fileserver.copyroom.hut 1285
skipper.crew.hut maryann.girl.hut 3631
professor.hut thurston.howell.hut 3704
fileserver.copyroom.hut professor.hut 362
gilligan.crew.hut skipper.crew.hut 1656
professor.hut thurston.howell.hut 856
lovey.howell.hut maryann.girl.hut 400
skipper.crew.hut professor.hut 3829
ginger.girl.hut laser3.copyroom.hut 3484
ginger.girl.hut professor.hut 6365
professor.hut laser3.copyroom.hut 5680
fileserver.copyroom.hut professor.hut 3673
lovey.howell.hut professor.hut 6924
professor.hut skipper.crew.hut 1349
skipper.crew.hut gilligan.crew.hut 211
fileserver.copyroom.hut thurston.howell.hut 208
ginger.girl.hut skipper.crew.hut 883
gilligan.crew.hut thurston.howell.hut 1477
gilligan.crew.hut thurston.howell.hut 4783
ginger.girl.hut fileserver.copyroom.hut 550
ginger.girl.hut thurston.howell.hut 2174
ginger.girl.hut maryann.girl.hut 3281
skipper.crew.hut lovey.howell.hut 869
ginger.girl.hut thurston.howell.hut 4511
ginger.girl.hut maryann.girl.hut 2146
maryann.girl.hut gilligan.crew.hut 2123
professor.hut thurston.howell.hut 2292
maryann.girl.hut lovey.howell.hut 2431
lovey.howell.hut ginger.girl.hut 8750
fileserver.copyroom.hut skipper.crew.hut 2709
lovey.howell.hut fileserver.copyroom.hut 2878
thurston.howell.hut lovey.howell.hut 3075
gilligan.crew.hut professor.hut 3239
skipper.crew.hut professor.hut 446
ginger.girl.hut lovey.howell.hut 1631
maryann.girl.hut lovey.howell.hut 2895
ginger.girl.hut lovey.howell.hut 2607
thurston.howell.hut fileserver.copyroom.hut 1214
thurston.howell.hut fileserver.copyroom.hut 874
skipper.crew.hut lovey.howell.hut 519
fileserver.copyroom.hut thurston.howell.hut 2421
maryann.girl.hut laser3.copyroom.hut 8569
gilligan.crew.hut laser3.copyroom.hut 4857
ginger.girl.hut lovey.howell.hut 5834
maryann.girl.hut ginger.girl.hut 1432
professor.hut thurston.howell.hut 1552
maryann.girl.hut lovey.howell.hut 1739
lovey.howell.hut fileserver.copyroom.hut 5234
ginger.girl.hut skipper.crew.hut 2007
lovey.howell.hut fileserver.copyroom.hut 2256
gilligan.crew.hut lovey.howell.hut 4684
professor.hut laser3.copyroom.hut 7090
ginger.girl.hut lovey.howell.hut 4955
lovey.howell.hut laser3.copyroom.hut 8844
thurston.howell.hut fileserver.copyroom.hut 1513
thurston.howell.hut professor.hut 2956
professor.hut ginger.girl.hut 2280
skipper.crew.hut professor.hut 422
fileserver.copyroom.hut lovey.howell.hut 5686
lovey.howell.hut ginger.girl.hut 1185
gilligan.crew.hut thurston.howell.hut 6149
lovey.howell.hut thurston.howell.hut 1828
lovey.howell.hut fileserver.copyroom.hut 2655
fileserver.copyroom.hut skipper.crew.hut 3564
fileserver.copyroom.hut lovey.howell.hut 1580
lovey.howell.hut skipper.crew.hut 3781
thurston.howell.hut laser3.copyroom.hut 5010
thurston.howell.hut laser3.copyroom.hut 3321
thurston.howell.hut gilligan.crew.hut 1875
lovey.howell.hut professor.hut 7208
skipper.crew.hut fileserver.copyroom.hut 1208
thurston.howell.hut laser3.copyroom.hut 1571
lovey.howell.hut professor.hut 3022
professor.hut thurston.howell.hut 4234
skipper.crew.hut laser3.copyroom.hut 1338
lovey.howell.hut thurston.howell.hut 888
professor.hut skipper.crew.hut 1676
ginger.girl.hut lovey.howell.hut 1792
thurston.howell.hut gilligan.crew.hut 253
fileserver.copyroom.hut maryann.girl.hut 3813
lovey.howell.hut gilligan.crew.hut 1104
maryann.girl.hut lovey.howell.hut 3521
fileserver.copyroom.hut lovey.howell.hut 3011
ginger.girl.hut lovey.howell.hut 1405
lovey.howell.hut professor.hut 573
gilligan.crew.hut maryann.girl.hut 6011
gilligan.crew.hut thurston.howell.hut 3255
professor.hut laser3.copyroom.hut 7245
ginger.girl.hut thurston.howell.hut 3041
maryann.girl.hut laser3.copyroom.hut 9492
lovey.howell.hut maryann.girl.hut 7522
maryann.girl.hut thurston.howell.hut 4231
professor.hut ginger.girl.hut 1416
maryann.girl.hut laser3.copyroom.hut 8478
professor.hut gilligan.crew.hut 1105
skipper.crew.hut thurston.howell.hut 188
professor.hut gilligan.crew.hut 796
ginger.girl.hut laser3.copyroom.hut 10951
fileserver.copyroom.hut professor.hut 1960
fileserver.copyroom.hut skipper.crew.hut 514
gilligan.crew.hut thurston.howell.hut 1766
lovey.howell.hut gilligan.crew.hut 2427
professor.hut thurston.howell.hut 3201
fileserver.copyroom.hut lovey.howell.hut 553
maryann.girl.hut professor.hut 5341
ginger.girl.hut thurston.howell.hut 1153
fileserver.copyroom.hut lovey.howell.hut 6575
gilligan.crew.hut skipper.crew.hut 1740
maryann.girl.hut thurston.howell.hut 84
thurston.howell.hut fileserver.copyroom.hut 1432
gilligan.crew.hut lovey.howell.hut 7897
fileserver.copyroom.hut gilligan.crew.hut 1393
professor.hut thurston.howell.hut 706
skipper.crew.hut professor.hut 439
gilligan.crew.hut laser3.copyroom.hut 10574
lovey.howell.hut professor.hut 7184
gilligan.crew.hut skipper.crew.hut 1695
lovey.howell.hut gilligan.crew.hut 4454
thurston.howell.hut fileserver.copyroom.hut 699
professor.hut fileserver.copyroom.hut 2858
fileserver.copyroom.hut lovey.howell.hut 6230
skipper.crew.hut laser3.copyroom.hut 788
thurston.howell.hut gilligan.crew.hut 1539
lovey.howell.hut ginger.girl.hut 2916
ginger.girl.hut professor.hut 7751
ginger.girl.hut laser3.copyroom.hut 1206
professor.hut ginger.girl.hut 3523
professor.hut maryann.girl.hut 1859
thurston.howell.hut gilligan.crew.hut 1224
thurston.howell.hut maryann.girl.hut 944
professor.hut maryann.girl.hut 2383
gilligan.crew.hut professor.hut 5581
gilligan.crew.hut maryann.girl.hut 5895
lovey.howell.hut skipper.crew.hut 1085
lovey.howell.hut fileserver.copyroom.hut 1184
fileserver.copyroom.hut thurston.howell.hut 1006
fileserver.copyroom.hut skipper.crew.hut 2699
professor.hut lovey.howell.hut 2767
ginger.girl.hut skipper.crew.hut 2170
skipper.crew.hut gilligan.crew.hut 1448
thurston.howell.hut skipper.crew.hut 826
skipper.crew.hut gilligan.crew.hut 655
maryann.girl.hut thurston.howell.hut 3675
thurston.howell.hut lovey.howell.hut 4101
professor.hut lovey.howell.hut 4929
lovey.howell.hut gilligan.crew.hut 3198
skipper.crew.hut gilligan.crew.hut 1385
skipper.crew.hut ginger.girl.hut 2742
thurston.howell.hut laser3.copyroom.hut 2138
professor.hut lovey.howell.hut 6054
fileserver.copyroom.hut lovey.howell.hut 5842
lovey.howell.hut maryann.girl.hut 5400
thurston.howell.hut professor.hut 4307
maryann.girl.hut skipper.crew.hut 3554
ginger.girl.hut maryann.girl.hut 6573
fileserver.copyroom.hut maryann.girl.hut 1957
maryann.girl.hut lovey.howell.hut 5753
gilligan.crew.hut ginger.girl.hut 3805
skipper.crew.hut ginger.girl.hut 2093
fileserver.copyroom.hut maryann.girl.hut 3789
fileserver.copyroom.hut maryann.girl.hut 609
maryann.girl.hut thurston.howell.hut 3165
thurston.howell.hut maryann.girl.hut 917
skipper.crew.hut laser3.copyroom.hut 5684
ginger.girl.hut fileserver.copyroom.hut 2269
maryann.girl.hut thurston.howell.hut 1508
professor.hut maryann.girl.hut 2560
fileserver.copyroom.hut gilligan.crew.hut 1857
skipper.crew.hut professor.hut 4262
fileserver.copyroom.hut maryann.girl.hut 5757
skipper.crew.hut professor.hut 2051
lovey.howell.hut ginger.girl.hut 1977
fileserver.copyroom.hut skipper.crew.hut 2220
fileserver.copyroom.hut lovey.howell.hut 3900
gilligan.crew.hut laser3.copyroom.hut 7022
maryann.girl.hut gilligan.crew.hut 3296
fileserver.copyroom.hut thurston.howell.hut 798
skipper.crew.hut maryann.girl.hut 257
professor.hut lovey.howell.hut 5554
lovey.howell.hut maryann.girl.hut 3279
gilligan.crew.hut skipper.crew.hut 3167
gilligan.crew.hut lovey.howell.hut 720
maryann.girl.hut ginger.girl.hut 5316
lovey.howell.hut professor.hut 8563
fileserver.copyroom.hut ginger.girl.hut 6486
maryann.girl.hut professor.hut 1379
fileserver.copyroom.hut ginger.girl.hut 3124
gilligan.crew.hut skipper.crew.hut 5338
ginger.girl.hut laser3.copyroom.hut 1797
lovey.howell.hut thurston.howell.hut 1699
fileserver.copyroom.hut professor.hut 6300
skipper.crew.hut lovey.howell.hut 2873
lovey.howell.hut maryann.girl.hut 6450
fileserver.copyroom.hut ginger.girl.hut 1065
maryann.girl.hut professor.hut 2079
professor.hut laser3.copyroom.hut 669
lovey.howell.hut professor.hut 4139
maryann.girl.hut laser3.copyroom.hut 1265
gilligan.crew.hut professor.hut 340
thurston.howell.hut maryann.girl.hut 1308
professor.hut maryann.girl.hut 4876
fileserver.copyroom.hut maryann.girl.hut 1923
professor.hut thurston.howell.hut 4041
maryann.girl.hut fileserver.copyroom.hut 2110
maryann.girl.hut gilligan.crew.hut 3008
thurston.howell.hut fileserver.copyroom.hut 2129
lovey.howell.hut thurston.howell.hut 4819
ginger.girl.hut skipper.crew.hut 5151
gilligan.crew.hut ginger.girl.hut 5731
professor.hut skipper.crew.hut 525
ginger.girl.hut skipper.crew.hut 3208
thurston.howell.hut maryann.girl.hut 3060
ginger.girl.hut maryann.girl.hut 3528
maryann.girl.hut laser3.copyroom.hut 2904
ginger.girl.hut fileserver.copyroom.hut 1764
thurston.howell.hut maryann.girl.hut 4133
gilligan.crew.hut maryann.girl.hut 2927
maryann.girl.hut laser3.copyroom.hut 6106
skipper.crew.hut professor.hut 1450
gilligan.crew.hut thurston.howell.hut 2437
skipper.crew.hut fileserver.copyroom.hut 1149
fileserver.copyroom.hut professor.hut 5406
lovey.howell.hut ginger.girl.hut 1954
skipper.crew.hut thurston.howell.hut 190
ginger.girl.hut maryann.girl.hut 5063
gilligan.crew.hut laser3.copyroom.hut 4307
skipper.crew.hut professor.hut 354
ginger.girl.hut lovey.howell.hut 7817
lovey.howell.hut laser3.copyroom.hut 7632
maryann.girl.hut gilligan.crew.hut 213
fileserver.copyroom.hut ginger.girl.hut 6363
thurston.howell.hut laser3.copyroom.hut 4824
skipper.crew.hut gilligan.crew.hut 609
ginger.girl.hut gilligan.crew.hut 3637
gilligan.crew.hut maryann.girl.hut 7044
maryann.girl.hut lovey.howell.hut 4616
skipper.crew.hut maryann.girl.hut 1315
fileserver.copyroom.hut ginger.girl.hut 2671
maryann.girl.hut fileserver.copyroom.hut 3233
thurston.howell.hut lovey.howell.hut 1688
thurston.howell.hut skipper.crew.hut 1870
professor.hut maryann.girl.hut 4820
lovey.howell.hut thurston.howell.hut 5850
professor.hut lovey.howell.hut 742
gilligan.crew.hut professor.hut 1112
maryann.girl.hut gilligan.crew.hut 1696
lovey.howell.hut thurston.howell.hut 1182
professor.hut lovey.howell.hut 4219
thurston.howell.hut laser3.copyroom.hut 7869
professor.hut maryann.girl.hut 1301
lovey.howell.hut laser3.copyroom.hut 11538
ginger.girl.hut skipper.crew.hut 5125
maryann.girl.hut lovey.howell.hut 3587
lovey.howell.hut fileserver.copyroom.hut 3145
ginger.girl.hut maryann.girl.hut 583
maryann.girl.hut fileserver.copyroom.hut 2861
lovey.howell.hut professor.hut 8770
lovey.howell.hut maryann.girl.hut 6772
professor.hut gilligan.crew.hut 1101
fileserver.copyroom.hut skipper.crew.hut 2554
gilligan.crew.hut thurston.howell.hut 5307
ginger.girl.hut maryann.girl.hut 6422
ginger.girl.hut fileserver.copyroom.hut 59
lovey.howell.hut skipper.crew.hut 1962
skipper.crew.hut thurston.howell.hut 2452
maryann.girl.hut fileserver.copyroom.hut 1777
ginger.girl.hut lovey.howell.hut 7537
gilligan.crew.hut thurston.howell.hut 1496
skipper.crew.hut laser3.copyroom.hut 2718
skipper.crew.hut fileserver.copyroom.hut 425
thurston.howell.hut gilligan.crew.hut 1688
lovey.howell.hut ginger.girl.hut 448
maryann.girl.hut thurston.howell.hut 4053
thurston.howell.hut fileserver.copyroom.hut 2019
thurston.howell.hut gilligan.crew.hut 2090
skipper.crew.hut maryann.girl.hut 1620
ginger.girl.hut skipper.crew.hut 2250
ginger.girl.hut laser3.copyroom.hut 4393
gilligan.crew.hut maryann.girl.hut 6381
gilligan.crew.hut ginger.girl.hut 4585
skipper.crew.hut fileserver.copyroom.hut 555
professor.hut gilligan.crew.hut 1707
maryann.girl.hut lovey.howell.hut 5048
lovey.howell.hut maryann.girl.hut 7641
gilligan.crew.hut maryann.girl.hut 247
gilligan.crew.hut laser3.copyroom.hut 4875
thurston.howell.hut lovey.howell.hut 1606
maryann.girl.hut ginger.girl.hut 1969
ginger.girl.hut skipper.crew.hut 4226
ginger.girl.hut maryann.girl.hut 2555
ginger.girl.hut maryann.girl.hut 1311
professor.hut fileserver.copyroom.hut 2279
thurston.howell.hut skipper.crew.hut 128
fileserver.copyroom.hut lovey.howell.hut 1791
fileserver.copyroom.hut gilligan.crew.hut 3349
lovey.howell.hut gilligan.crew.hut 1787
ginger.girl.hut maryann.girl.hut 41
professor.hut ginger.girl.hut 6598
gilligan.crew.hut maryann.girl.hut 2918
lovey.howell.hut skipper.crew.hut 4587
professor.hut gilligan.crew.hut 4124
skipper.crew.hut thurston.howell.hut 2267
fileserver.copyroom.hut skipper.crew.hut 3657
gilligan.crew.hut lovey.howell.hut 2573
fileserver.copyroom.hut lovey.howell.hut 2839
professor.hut laser3.copyroom.hut 461
gilligan.crew.hut skipper.crew.hut 4422
lovey.howell.hut professor.hut 1991
skipper.crew.hut laser3.copyroom.hut 531
skipper.crew.hut ginger.girl.hut 316
fileserver.copyroom.hut maryann.girl.hut 439
fileserver.copyroom.hut gilligan.crew.hut 3084
gilligan.crew.hut laser3.copyroom.hut 729
maryann.girl.hut laser3.copyroom.hut 7027
fileserver.copyroom.hut lovey.howell.hut 6363
professor.hut fileserver.copyroom.hut 188
skipper.crew.hut thurston.howell.hut 2387
lovey.howell.hut skipper.crew.hut 2610
thurston.howell.hut ginger.girl.hut 4729
lovey.howell.hut skipper.crew.hut 3798
skipper.crew.hut professor.hut 1851
gilligan.crew.hut professor.hut 2261
professor.hut ginger.girl.hut 4190
thurston.howell.hut maryann.girl.hut 2904
ginger.girl.hut thurston.howell.hut 5895
lovey.howell.hut laser3.copyroom.hut 10789
lovey.howell.hut ginger.girl.hut 166
ginger.girl.hut fileserver.copyroom.hut 3171
lovey.howell.hut skipper.crew.hut 5005
ginger.girl.hut fileserver.copyroom.hut 1122
fileserver.copyroom.hut ginger.girl.hut 1738
maryann.girl.hut lovey.howell.hut 2139
gilligan.crew.hut ginger.girl.hut 4790
lovey.howell.hut skipper.crew.hut 4457
ginger.girl.hut laser3.copyroom.hut 3605
gilligan.crew.hut skipper.crew.hut 596
gilligan.crew.hut professor.hut 390
ginger.girl.hut laser3.copyroom.hut 9894
thurston.howell.hut gilligan.crew.hut 732
skipper.crew.hut professor.hut 3212
fileserver.copyroom.hut thurston.howell.hut 3319
fileserver.copyroom.hut thurston.howell.hut 2988
professor.hut laser3.copyroom.hut 7792
maryann.girl.hut professor.hut 4689
fileserver.copyroom.hut gilligan.crew.hut 349
maryann.girl.hut fileserver.copyroom.hut 310
fileserver.copyroom.hut lovey.howell.hut 5532
lovey.howell.hut fileserver.copyroom.hut 5492
skipper.crew.hut fileserver.copyroom.hut 1244
professor.hut thurston.howell.hut 4503
skipper.crew.hut lovey.howell.hut 1189
gilligan.crew.hut skipper.crew.hut 4789
skipper.crew.hut lovey.howell.hut 3774
gilligan.crew.hut fileserver.copyroom.hut 817
professor.hut laser3.copyroom.hut 1775
professor.hut maryann.girl.hut 695
ginger.girl.hut fileserver.copyroom.hut 3727
professor.hut lovey.howell.hut 4724
professor.hut lovey.howell.hut 303
professor.hut laser3.copyroom.hut 4098
professor.hut laser3.copyroom.hut 865
thurston.howell.hut gilligan.crew.hut 1430
lovey.howell.hut gilligan.crew.hut 3408
thurston.howell.hut ginger.girl.hut 4191
fileserver.copyroom.hut thurston.howell.hut 3716
skipper.crew.hut gilligan.crew.hut 1111
gilligan.crew.hut maryann.girl.hut 650
